"","genes","pathway","pv","bh"
"867","VX51295673","PathWay_25",0.291987608136878,0.93585771838743
"868","VX68135256","PathWay_17",0.777670460574773,0.994971991026945
"869","VY75452816","PathWay_2",0.38498537333424,0.984617323105473
"870","VY88258126","PathWay_3",0.36681420704368,0.978171218783146
"871","WB47143674","PathWay_22",0.31977085062257,0.947985434061291
"872","WB94453171","PathWay_4",0.653580272993513,0.994971991026945
"873","WC94399661","PathWay_14",0.962329372621679,0.994971991026945
"874","WE21124848","PathWay_17",5.89307772563521e-05,0.00591060449137131
"875","WE92785543","PathWay_20",0.291380068521357,0.93585771838743
"876","WG12558177","PathWay_25",0.248650432704512,0.925106494875734
"877","WG62563753","PathWay_4",0.5823439169779,0.994971991026945
"878","WH32218778","PathWay_19",0.130584844033436,0.850957663237105
"879","WH44965291","PathWay_4",0.865703233949457,0.994971991026945
"880","WJ17913199","PathWay_3",0.891961051600918,0.994971991026945
"881","WJ83788754","PathWay_12",0.00787173689822481,0.414301942011832
"882","WK87867341","PathWay_21",0.0748630805372662,0.850957663237105
"883","WM88248914","PathWay_10",0.70806202762978,0.994971991026945
"884","WP16629526","PathWay_5",0.0461287810957093,0.816603823249016
"885","WP42857298","PathWay_4",0.446880920710747,0.994971991026945
"886","WP96259461","PathWay_6",0.086716530429864,0.850957663237105
"887","WQ98561218","PathWay_25",0.333262741965678,0.947985434061291
"888","WS69431228","PathWay_16",0.378921024826609,0.979170490066576
"889","WX25464869","PathWay_6",0.656209606421165,0.994971991026945
"890","WY84527534","PathWay_20",0.996071792899575,0.997068861761337
"891","WZ82176417","PathWay_21",0.137529958761137,0.850957663237105
"892","XA42499637","PathWay_6",0.964047607766283,0.994971991026945
"893","XB36377864","PathWay_19",0.485111248077015,0.994971991026945
"894","XB75537382","PathWay_20",0.696692205292535,0.994971991026945
"895","XC37442537","PathWay_22",0.90024943887706,0.994971991026945
"896","XD88343615","PathWay_20",0.695797797413978,0.994971991026945
"897","XE32239814","PathWay_7",0.447691996398162,0.994971991026945
"898","XE83152715","PathWay_6",0.734814151191939,0.994971991026945
"899","XE83513159","PathWay_8",0.0883953035794332,0.850957663237105
"900","XF16854626","PathWay_13",0.449704311219939,0.994971991026945
"901","XF84754975","PathWay_3",0.265305724579241,0.930710299397037
"902","XF85975847","PathWay_7",0.717638493468845,0.994971991026945
"903","XF88657983","PathWay_15",0.607502110183548,0.994971991026945
"904","XH76148267","PathWay_24",0.139662774679421,0.850957663237105
"905","XH95658837","PathWay_3",0.0626111559483125,0.816603823249016
"906","XJ13788576","PathWay_5",0.630585563639671,0.994971991026945
"907","XJ18591824","PathWay_7",0.734044196639885,0.994971991026945
"908","XK58834719","PathWay_4",0.146629316477147,0.850957663237105
"909","XK81922134","PathWay_10",0.12620175160526,0.850957663237105
"910","XL13746615","PathWay_8",0.870409925783871,0.994971991026945
"911","XM41113415","PathWay_5",0.630911679591356,0.994971991026945
"912","XM58347866","PathWay_20",0.972588456533425,0.994971991026945
"913","XM72813688","PathWay_12",0.131501117607938,0.850957663237105
"914","XN88711321","PathWay_10",0.424197991385738,0.994971991026945
"915","XO28981739","PathWay_16",0.688766123122344,0.994971991026945
"916","XO29867197","PathWay_8",0.0632059164725641,0.816603823249016
"917","XO37379689","PathWay_22",0.790985932799953,0.994971991026945
"918","XO42647822","PathWay_24",0.496575888747649,0.994971991026945
"919","XP13115935","PathWay_7",0.0210937687958583,0.721236006318113
"920","XP28589124","PathWay_9",0.472407086651209,0.994971991026945
"921","XR56145816","PathWay_5",0.195149784404646,0.911692891966946
"922","XS28521977","PathWay_24",0.38096878371549,0.98171772288046
"923","XS72841319","PathWay_10",0.350616627569819,0.952762574917987
"924","XV13897391","PathWay_16",0.0050952465864167,0.283069254800928
"925","XV18537773","PathWay_3",0.752246682874946,0.994971991026945
"926","XV77238194","PathWay_4",0.684655258872323,0.994971991026945
"927","XV88562792","PathWay_7",0.927453942518963,0.994971991026945
"928","XY11785181","PathWay_8",0.546744421207975,0.994971991026945
"929","XY22993678","PathWay_15",0.719310791601346,0.994971991026945
"930","YA28447558","PathWay_1",0.0545206856451754,0.816603823249016
"931","YB75511557","PathWay_11",0.319307367254423,0.947985434061291
"932","YC95232643","PathWay_20",0.0644554426419028,0.816603823249016
"933","YD31637765","PathWay_5",0.347153789597747,0.952762574917987
"934","YD33958324","PathWay_21",0.152143077380214,0.850957663237105
"935","YE46468275","PathWay_14",0.994479144949995,0.996472089128251
"936","YE81874725","PathWay_24",0.398816622884026,0.992483654846747
"937","YE86752414","PathWay_10",0.308734036056571,0.947985434061291
"938","YF36537582","PathWay_22",0.0212558133871578,0.721236006318113
"939","YG55472314","PathWay_11",0.736680475372641,0.994971991026945
"940","YH28657715","PathWay_13",0.75427847924229,0.994971991026945
"941","YH85375285","PathWay_25",0.77498373283323,0.994971991026945
"942","YI98653929","PathWay_3",0.969476845586233,0.994971991026945
"943","YJ48597872","PathWay_19",0.377316396481737,0.979170490066576
"944","YK11683665","PathWay_1",0.285907708917992,0.93585771838743
"945","YK84281122","PathWay_4",0.677562431946656,0.994971991026945
"946","YL61553992","PathWay_14",0.153358809205329,0.850957663237105
"947","YN97869641","PathWay_24",0.641144312127829,0.994971991026945
"948","YO14924471","PathWay_14",0.00391760669202181,0.230447452471871
"949","YO66757877","PathWay_1",0.258240134042365,0.926624239341914
"950","YO96538278","PathWay_14",0.203078875930616,0.911692891966946
"951","YP14347826","PathWay_18",0.0753538722412698,0.850957663237105
"952","YP91222853","PathWay_20",0.722875978390156,0.994971991026945
"953","YQ21481315","PathWay_6",0.255402309788305,0.926624239341914
"954","YR42791445","PathWay_18",0.63067079001567,0.994971991026945
"955","YS35836337","PathWay_18",0.652868647072724,0.994971991026945
"956","YT12883479","PathWay_7",0.901249226695233,0.994971991026945
"957","YU93697628","PathWay_25",0.647596475502683,0.994971991026945
"958","YW54375529","PathWay_10",0.78463432417824,0.994971991026945
"959","YX49965312","PathWay_21",0.232767026612226,0.911692891966946
"960","YX78384239","PathWay_9",0.277947012437838,0.93585771838743
"961","YX89488588","PathWay_16",0.152505340408328,0.850957663237105
"962","ZA58166798","PathWay_9",0.554018473028285,0.994971991026945
"963","ZA62657692","PathWay_21",0.962142629388371,0.994971991026945
"964","ZA84144534","PathWay_12",0.177121479298531,0.88120138954493
"965","ZC21444152","PathWay_7",0.396829611720357,0.992483654846747
"966","ZC82995391","PathWay_9",0.596506139693797,0.994971991026945
"967","ZC88789396","PathWay_13",0.124057367638219,0.850957663237105
"968","ZD41363267","PathWay_16",0.809940370075899,0.994971991026945
"969","ZF55495654","PathWay_23",0.8013836692446,0.994971991026945
"970","ZG72429396","PathWay_7",0.772202556289787,0.994971991026945
"971","ZI61263582","PathWay_19",0.938864716827685,0.994971991026945
"972","ZI63516316","PathWay_7",0.223365503345149,0.911692891966946
"973","ZJ99619637","PathWay_4",0.421943298739173,0.994971991026945
"974","ZK87193268","PathWay_21",0.889776439806422,0.994971991026945
"975","ZL42214597","PathWay_4",0.958877643529875,0.994971991026945
"976","ZL75678771","PathWay_20",0.96837831545972,0.994971991026945
"977","ZM28744965","PathWay_22",0.522894014524628,0.994971991026945
"978","ZM44253784","PathWay_2",0.471786444475568,0.994971991026945
"979","ZM46869513","PathWay_7",0.335178353791364,0.947985434061291
"980","ZM79851926","PathWay_17",0.160784290286181,0.850957663237105
"981","ZN15577716","PathWay_4",0.535804453562752,0.994971991026945
"982","ZN84357344","PathWay_7",0.156775166830587,0.850957663237105
"983","ZN97719315","PathWay_3",0.679317996354528,0.994971991026945
"984","ZO94823345","PathWay_21",0.153893097697997,0.850957663237105
"985","ZP93176973","PathWay_7",0.856990718559005,0.994971991026945
"986","ZQ48111226","PathWay_22",0.680257983319892,0.994971991026945
"987","ZQ75124831","PathWay_23",0.436666486884435,0.994971991026945
"988","ZR79126448","PathWay_8",0.496412936224909,0.994971991026945
"989","ZR97333646","PathWay_23",0.0127787593325865,0.608512349170786
"990","ZS22257834","PathWay_1",0.526800207737829,0.994971991026945
"991","ZS33153541","PathWay_5",0.280360709348046,0.93585771838743
"992","ZT63643192","PathWay_18",0.894327036005049,0.994971991026945
"993","ZT86733927","PathWay_24",0.789589026647609,0.994971991026945
"994","ZU31276551","PathWay_24",0.307788502574265,0.947985434061291
"995","ZV53973811","PathWay_17",0.916130238733953,0.994971991026945
"996","ZW68955386","PathWay_18",0.836502793577104,0.994971991026945
"997","ZW95986619","PathWay_20",0.548695495150549,0.994971991026945
"998","ZX24693928","PathWay_7",0.493086814834812,0.994971991026945
"999","ZX67364898","PathWay_14",0.957294154689655,0.994971991026945
"1000","ZX78411972","PathWay_23",0.945416148121963,0.994971991026945
